,nflId,pressure_delta,displayName
280,42346.0,0.0009456189527959822,Dante Fowler
281,46219.0,0.0009194328479200558,Genard Avery
282,42497.0,0.0009146577873026513,Tyeler Davison
283,48247.0,0.0009096858177138163,Tim Ward
284,52539.0,0.0009079587082794243,Rashard Lawrence
285,52759.0,0.0009020988669978242,Chris Williams
286,47795.0,0.0008996513301594723,Rashan Gary
287,43298.0,0.0008991611692306994,Leonard Floyd
288,44869.0,0.0008979526677704544,Zach Cunningham
289,38619.0,0.00089624851352506,Akiem Hicks
290,52479.0,0.0008943817523750501,Justin Madubuike
291,46214.0,0.0008925241730561013,Bilal Nichols
292,52563.0,0.000888642276225102,Trevis Gipson
293,48198.0,0.0008819582507613555,Bryan Mone
294,42443.0,0.0008749583317184112,Angelo Blackson
295,47786.0,0.000864646892253107,Quinnen Williams
296,41595.0,0.0008628433304509375,Mike Pennel
297,53876.0,0.0008611434065445173,Raymond Johnson
298,53624.0,0.0008608376141241682,Roy Lopez
299,52585.0,0.0008593325246884908,Michael Danna
300,43409.0,0.000837796180194949,David Onyemata
301,43405.0,0.0008371183931821794,Hassan Ridgeway
302,43308.0,0.0008366417462558845,Shaq Lawson
303,40001.0,0.000832360522119896,Margus Hunt
304,44815.0,0.000828778394452655,Solomon Thomas
305,37308.0,0.0008242661951012879,Lawrence Guy
306,46185.0,0.000821792687950016,Dorance Armstrong
307,53900.0,0.0008175769362884138,Naquan Jones
308,44838.0,0.0008119530602364862,Takkarist McKinley
309,43497.0,0.0008111073423446053,Kamu Grugier-Hill
310,45203.0,0.0008108418358102186,Tashawn Bower
311,44871.0,0.0008098318327539201,Tanoh Kpassagnon
312,53547.0,0.0008063202399815369,Chris Rumph
313,40039.0,0.0008033652023678889,Duron Harmon
314,37841.0,0.000797533834734471,Mario Addison
315,43296.0,0.0007965433582388593,DeForest Buckner
316,43316.0,0.0007936863136704335,Kenny Clark
317,53679.0,0.000784506354868604,Khyiris Tonga
318,47900.0,0.0007836186877699379,Austin Bryant
319,53039.0,0.0007821542728551442,Azur Kamara
320,44863.0,0.0007820033700685375,DeMarcus Walker
321,43411.0,0.0007759187799110613,Andrew Billings
322,46077.0,0.0007716867675956071,Roquan Smith
323,42388.0,0.000767384403330096,Eric Kendricks
324,38551.0,0.0007560073165081042,Chandler Jones
325,40825.0,0.0007545735610237645,Benson Mayowa
326,52626.0,0.000751336932841071,Carter Coughlin
327,41239.0,0.0007485858020126271,Aaron Donald
328,41269.0,0.0007484804473095771,Kyle Van Noy
329,46269.0,0.0007472391075359337,Foyesade Oluokun
330,53053.0,0.000743028124531932,Bryce Huff
331,43388.0,0.0007426774681273633,Joe Schobert
332,47832.0,0.0007349053057363856,Ben Banogu
333,42406.0,0.0007346563707697365,Frank Clark
334,53910.0,0.0007344978114706601,Sam Kamara
335,52805.0,0.000732670588184602,Joe Gaziano
336,52650.0,0.0007277903298824199,Jonathan Garvin
337,37097.0,0.0007205075723565971,Cameron Jordan
338,42444.0,0.0007100827484456855,Trey Flowers
339,52492.0,0.0007077138999824611,Terrell Lewis
340,48462.0,0.0006978003445086125,Kevin Strong
341,43358.0,0.0006935980623599756,Yannick Ngakoue
342,47878.0,0.000692633804232111,Oshane Ximines
343,39976.0,0.0006926119507738319,Alec Ogletree
344,46229.0,0.0006918249276483356,Ogbonnia Okoronkwo
345,46232.0,0.0006825183042995218,Tim Settle
346,44892.0,0.0006781351866292052,Tarell Basham
347,43791.0,0.000674075342350999,Morgan Fox
348,42826.0,0.0006629513373982159,DeShawn Williams
349,53479.0,0.0006608940833822,Azeez Ojulari
350,53930.0,0.0006576190665146439,Andre Mintze
351,38544.0,0.0006553898534335812,Michael Brockers
352,47848.0,0.0006509416361807167,Zach Allen
353,44944.0,0.0006501028187388602,Deatrich Wise
354,46156.0,0.0006405554821631378,Arden Key
355,44867.0,0.0006381467884703825,Dalvin Tomlinson
356,52792.0,0.0006367964436530633,Tershawn Wharton
357,41786.0,0.0006230461641081067,Kerry Hyder
358,52448.0,0.0006223274718243443,Ross Blacklock
359,52587.0,0.0006138308565519936,Bradlee Anae
360,52971.0,0.0005934902443001555,Jamir Jones
361,46138.0,0.0005923614902024422,B.J. Hill
362,46199.0,0.0005899244844570757,Josh Sweat
363,53546.0,0.0005896276923466658,Bobby Brown
364,53620.0,0.0005800724533353505,Tarron Jackson
